embryo_id,latent_status,coverage,n_chromosomes,threshold_n_abnormal,bayes_n_abnormal,mean_abs_signal,sum_abs_signal,mean_posterior,sum_posterior,data_split,evaluation_label,classifier,rule_name,embryo_call
sim_0390,abnormal,8.002767959746173,22,1,0,0.24396442120569475,5.367217266525285,0.14453742249269633,3.179823294839319,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0391,ambiguous,4.826705638640738,22,4,0,0.38818522719306947,8.54007499824753,0.15887222441137588,3.495188937050269,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0392,ambiguous,10.994748060240358,22,1,0,0.17968691554947294,3.9531121420884046,0.13575702406612547,2.9866545294547606,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0394,normal,6.520945801847761,22,1,0,0.21443353446627636,4.7175377582580795,0.15227952797243693,3.3501496153936126,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0395,normal,9.010292268234986,22,0,0,0.22906630055473168,5.039458612204097,0.13602644520614213,2.992581794535127,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0396,abnormal,7.112810776471105,22,4,0,0.35328189199041166,7.772201623789057,0.17584584292807223,3.8686085444175893,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0397,normal,13.969439078157444,22,1,0,0.2310771577940049,5.083697471468108,0.1705109263029215,3.7512403786642734,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0398,ambiguous,11.596653886123303,22,1,0,0.24108338652314165,5.303834503509116,0.16337816007171435,3.5943195215777157,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0403,abnormal,11.036812457540952,22,1,0,0.24925028236578126,5.483506212047187,0.16734380685149342,3.6815637507328547,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0405,abnormal,11.204446404870577,22,2,0,0.3146960094727722,6.923312208400988,0.21038947769152985,4.628568509213657,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0412,abnormal,7.893955104956359,22,1,0,0.2404251124934313,5.289352474855488,0.14781888208239086,3.2520154058125987,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0413,normal,15.146518326061523,22,0,0,0.19425977398134062,4.2737150275894935,0.1526723488902896,3.3587916755863714,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0414,abnormal,5.65027030642563,22,2,0,0.2756378995351591,6.0640337897735,0.15534753792266984,3.417645834298736,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0415,normal,12.696462529038106,22,0,0,0.21172897549344466,4.658037460855783,0.1363923337595487,3.0006313427100713,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0416,normal,8.939795966228639,22,1,0,0.22368107224035258,4.920983589287757,0.14163511337095666,3.115972494161046,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0418,normal,5.093157723855482,22,1,0,0.34681291174066076,7.629884058294536,0.1520160469399614,3.344353032679151,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0422,normal,15.265345601277238,22,0,0,0.1905394055474393,4.191866922043665,0.13651054313257563,3.003231948916664,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0423,ambiguous,10.234613823397298,22,2,0,0.2703987995992125,5.9487735911826745,0.18643843774158447,4.1016456303148585,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0424,abnormal,9.959941186529834,22,2,0,0.28496826767521144,6.269301888854652,0.1950782320678701,4.291721105493142,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0430,ambiguous,17.153829491312052,22,1,0,0.2498114907574009,5.4958527966628195,0.21060325105886232,4.633271523294971,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0431,ambiguous,8.617943522293888,22,1,0,0.23806979266131864,5.237535438549011,0.14252168593373513,3.1354770905421727,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0432,abnormal,9.82170547443885,22,1,0,0.27902290204558766,6.138503845002929,0.17382174849105803,3.824078466803276,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0433,ambiguous,19.20307192255477,22,2,1,0.2994071526966418,6.58695735932612,0.28787554135168825,6.333261909737141,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0437,ambiguous,20.413195046974053,22,4,4,0.2657210897963707,5.845863975520156,0.28939011799347686,6.3665825958564914,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0438,abnormal,17.496565791568823,22,1,1,0.25750475733118394,5.665104661286048,0.21237124836393498,4.67216746400657,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0440,normal,12.341876498872313,22,1,0,0.23554033118910053,5.181887286160212,0.1663241293041163,3.6591308446905586,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0441,abnormal,3.51410104024023,22,3,0,0.28039055122661977,6.168592126985635,0.1425782561515861,3.136721635334894,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0443,normal,12.714815445980458,22,1,0,0.22582152124240434,4.9680734673328955,0.15465929656347974,3.4025045243965546,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0445,normal,10.463214304563271,22,0,0,0.2328612780254985,5.122948116560967,0.14188037346559032,3.121368216242987,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0446,abnormal,12.454461369833059,22,0,0,0.2115128065963367,4.653281745119407,0.16065412205172144,3.5343906851378715,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0447,normal,10.298093637401546,22,0,0,0.2018174836440715,4.439984640169573,0.13090050558676958,2.8798111229089307,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0451,ambiguous,11.07646085596225,22,1,0,0.3058847175097867,6.729463785215307,0.17421466182020207,3.8327225600444454,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0453,normal,9.984990036208819,22,0,0,0.18208027211272568,4.005765986479965,0.12549632873646718,2.760919232202278,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0454,ambiguous,8.554345449773317,22,1,0,0.21862421371913435,4.8097327018209555,0.15224680905676746,3.3494297992488837,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0456,abnormal,6.364832330423804,22,1,0,0.26544241434963217,5.839733115691908,0.15306468095661693,3.3674229810455727,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0457,abnormal,13.021862246566608,22,3,1,0.28190716868392285,6.201957711046302,0.2152616713573035,4.735756769860678,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0458,ambiguous,10.487327599673744,22,0,0,0.20654233295520544,4.54393132501452,0.13037239468028958,2.8681926829663706,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0466,abnormal,9.759512270314293,22,1,0,0.26615781706053865,5.8554719753318505,0.14996310918949768,3.299188402168949,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0467,abnormal,8.221564887297598,22,0,0,0.2521058913715855,5.546329610174881,0.1444180575005708,3.1771972650125573,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0468,normal,5.80421653750566,22,0,0,0.2501421136566322,5.503126500445908,0.13640230616370877,3.0008507356015928,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0471,ambiguous,19.516308469807473,22,0,0,0.17189022289573672,3.7815849037062077,0.14270253922729614,3.139455863000515,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0474,normal,14.194404240628947,22,0,0,0.17772940209330101,3.910046846052622,0.1320892498197548,2.9059634960346057,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0475,ambiguous,13.374484052390244,22,1,0,0.26231052784671677,5.770831612627769,0.18465077953543918,4.062317149779662,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0476,ambiguous,8.422340490168226,22,5,1,0.4401462566050543,9.683217645311196,0.2489551093037961,5.4770124046835145,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0479,ambiguous,7.877652082197578,22,0,0,0.1743380205723263,3.8354364525911784,0.12388100821691783,2.7253821807721925,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0480,ambiguous,7.322768985492379,22,0,0,0.20961695969660948,4.6115731133254085,0.13169516495760086,2.897293629067219,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0485,ambiguous,9.597697461713715,22,0,0,0.23497482884435944,5.169446234575908,0.1471664426684965,3.237661738706923,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0486,ambiguous,17.69984628406682,22,0,0,0.20707202632346824,4.555584579116301,0.14787669736381037,3.2532873420038277,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0487,ambiguous,11.930000589138395,22,1,0,0.18616616780033252,4.095655691607315,0.14429442081843688,3.1744772580056115,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0489,abnormal,8.711453669914933,22,3,0,0.2733882273406448,6.014541001494186,0.18127518318914643,3.988054030161221,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0490,ambiguous,16.436833026027927,22,4,2,0.3176487182982129,6.988271802560683,0.2853661595533274,6.2780555101732025,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0492,abnormal,8.484470180185518,22,3,0,0.286598343923313,6.305163566312887,0.17581510990118673,3.8679324178261085,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0494,ambiguous,7.545009809175773,22,0,0,0.2084822618733368,4.58660976121341,0.13076993769262318,2.87693862923771,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0496,normal,15.91198331114588,22,2,0,0.24201996395122036,5.324439206926848,0.19737407502323392,4.342229650511146,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0500,ambiguous,10.737929189944484,22,0,0,0.1971013922624053,4.336230629772917,0.1278305257057681,2.812271565526898,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0501,abnormal,7.172858875554197,22,3,0,0.3433067313620929,7.552748089966044,0.17395673151956917,3.827048093430522,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0502,abnormal,8.293151415125422,22,0,0,0.1566596310127729,3.4465118822810035,0.1286185840995176,2.8296088501893872,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0503,ambiguous,9.179082445124468,22,3,0,0.31128572764778617,6.848286008251296,0.1942542212643913,4.273592867816609,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0504,normal,13.99884681036918,22,2,0,0.20136939056082148,4.430126592338072,0.16476291180439873,3.624784059696772,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0508,abnormal,8.854514046898561,22,2,0,0.30281772645696753,6.661989982053286,0.1634746196402166,3.596441632084765,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0510,abnormal,9.428256307913252,22,1,0,0.24747339547276154,5.4444147004007535,0.16131990379802882,3.549037883556634,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0513,abnormal,8.82954916211796,22,0,0,0.24494316857273624,5.388749708600198,0.14209420451798413,3.1260724993956512,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0516,normal,7.907175739933791,22,2,0,0.2839755531918279,6.2474621702202136,0.16002813445388345,3.520618957985436,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0518,ambiguous,10.307381541068397,22,2,0,0.28326420392095736,6.231812486261062,0.17597859663356996,3.8715291259385394,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0523,ambiguous,9.413635334088172,22,1,0,0.2584149095363494,5.685128009799686,0.16704255880459037,3.674936293700988,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0524,ambiguous,5.037664927077159,22,1,0,0.23466212722285354,5.162566798902778,0.13636940020512486,3.000126804512747,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0525,normal,5.158886519125484,22,1,0,0.2393202286491194,5.265045030280627,0.1391028739222293,3.060263226289045,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0526,ambiguous,6.2280138616119665,22,1,0,0.28768232211653144,6.329011086563691,0.15716601853740667,3.4576524078229465,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0527,abnormal,6.090101579213661,22,2,0,0.3550912707081986,7.81200795558037,0.17056497082188457,3.7524293580814607,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0528,normal,8.923579553222911,22,3,1,0.3628651388805444,7.983033055371976,0.21080301844177837,4.637666405719124,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0529,abnormal,15.186320137502738,22,1,1,0.2607716054877611,5.736975320730744,0.21073907660992736,4.636259685418402,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0530,abnormal,8.483710489778561,22,2,0,0.33198187575343213,7.303601266575507,0.18919540223523,4.16229884917506,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0531,normal,7.571618070680459,22,1,0,0.22866443779323473,5.030617631451164,0.14025627867590773,3.08563813086997,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0532,normal,6.578174973758384,22,1,0,0.2362612302812772,5.197747066188098,0.13798256743274454,3.03561648352038,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0533,abnormal,6.4962574622754365,22,1,0,0.23207526047245272,5.10565573039396,0.14199380833236602,3.1238637833120526,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0534,normal,8.624023409941074,22,0,0,0.22170846358180737,4.877586198799762,0.1350439970329995,2.970967934725989,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0535,ambiguous,6.412362349105866,22,0,0,0.24443378894245021,5.377543356733905,0.13573080999345385,2.9860778198559847,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0536,normal,18.294215709392113,22,0,0,0.18290862405192984,4.023989729142457,0.1406804215383444,3.094969273843577,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0539,normal,7.948585489513106,22,0,0,0.23619080097960668,5.196197621551347,0.1365469787509004,3.004033532519809,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0541,abnormal,7.050409431709914,22,1,0,0.23175576186339358,5.098626760994659,0.1343520180537719,2.9557443971829818,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0542,ambiguous,7.540953047910898,22,1,0,0.2127017857467998,4.679439286429595,0.1362449870686092,2.997389715509403,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0543,abnormal,8.531468518186557,22,1,0,0.22840880673114855,5.024993748085268,0.1456808277197527,3.204978209834559,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0544,ambiguous,9.362596186639964,22,0,0,0.22222107659106521,4.888863685003435,0.13636007562970676,2.9999216638535486,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0545,abnormal,10.668578350543848,22,2,0,0.2692844419534102,5.924257722975025,0.18469442499127822,4.063277349808121,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,abnormal
sim_0547,ambiguous,13.116629297789064,22,1,0,0.2468297220889145,5.430253885956119,0.18610582948235502,4.09432824861181,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0549,ambiguous,14.0135136119473,22,1,0,0.28825391193948885,6.341586062668754,0.23143138862609128,5.091490549774008,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
sim_0550,normal,11.917944263037516,22,0,0,0.24002491938421117,5.2805482264526455,0.1506430473457773,3.3141470416071006,evaluation,out-of-sample evaluation,threshold,ge_2_abnormal_chromosomes,normal
