embryo_id,latent_status,n_affected,classifier,rule_name,embryo_call,truth_binary
sim_1347,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1348,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1349,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1350,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1351,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1352,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1353,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1354,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1355,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1356,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1357,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1358,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1359,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1360,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1361,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1362,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1363,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1364,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1365,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1366,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1367,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1368,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1369,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1370,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1371,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1372,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1373,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1374,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1375,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1376,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1377,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1378,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1379,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1380,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1381,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1382,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1383,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1384,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1385,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1386,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1387,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1388,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1389,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1390,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1391,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1392,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1393,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1394,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1395,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1396,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1397,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1398,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1399,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1400,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1401,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1402,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1403,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1404,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1405,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1406,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1407,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1408,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1409,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1410,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1411,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1412,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1413,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1414,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1415,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1416,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1417,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1418,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1419,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1420,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1421,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1422,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1423,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1424,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1425,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1426,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1427,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1428,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1429,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1430,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1431,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1432,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1433,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1434,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1435,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1436,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1437,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1438,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1439,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1440,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1441,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1442,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1443,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1444,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1445,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1446,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1447,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1448,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1449,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1450,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1451,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1452,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1453,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1454,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1455,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1456,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1457,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1458,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1459,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1460,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1461,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1462,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1463,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1464,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1465,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1466,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1467,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
sim_1468,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1469,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1470,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1471,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1472,abnormal,5,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1473,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1474,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1475,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1476,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1477,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1478,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1479,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1480,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1481,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1482,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1483,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1484,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1485,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1486,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1487,abnormal,6,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1488,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1489,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1490,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1491,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1492,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1493,abnormal,3,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1494,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1495,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,normal
sim_1496,ambiguous,1,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1497,normal,0,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,normal
sim_1498,abnormal,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1499,abnormal,4,comparable_idealized_threshold,ge_1_abnormal_chromosome,abnormal,abnormal
sim_1500,ambiguous,2,comparable_idealized_threshold,ge_1_abnormal_chromosome,normal,abnormal
